,Station,Year,Month,Day,Julian,Min.Temp,Max.Temp,radiation,total_pp,Precip.,wind.speed,vap,co2,Date,GDD,GDDcum,precip_cum,rad_cum,GDDcum_gs,precip_gs,rad_gs
10077,SUMMERSIDE_A,1987,8,10,222,17.2,20.4,10.4,-999.9,0,13.5,18.3,330,1987-08-10,13.8,1016.45,502.7,3140.6,980.85,191.1,2017.5
10078,SUMMERSIDE_A,1987,8,11,223,15,19.4,12.1,-999.9,5.8,16.5,17.4,330,1987-08-11,12.2,1028.65,508.5,3152.7,993.05,196.9,2029.6
10079,SUMMERSIDE_A,1987,8,12,224,14.4,19.7,13.2,-999.9,0,15.3,16,330,1987-08-12,12.05,1040.7,508.5,3165.9,1005.1,196.9,2042.8
10080,SUMMERSIDE_A,1987,8,13,225,14.7,25.3,18.6,-999.9,0,10.2,18.2,330,1987-08-13,15,1055.7,508.5,3184.5,1020.1,196.9,2061.4
10081,SUMMERSIDE_A,1987,8,14,226,16.1,25.7,17.6,-999.9,0,18.8,18.6,330,1987-08-14,15.9,1071.6,508.5,3202.1,1036,196.9,2079
10082,SUMMERSIDE_A,1987,8,15,227,17.2,27.8,18.4,-999.9,0,13.5,21.5,330,1987-08-15,17.5,1089.1,508.5,3220.5,1053.5,196.9,2097.4
10083,SUMMERSIDE_A,1987,8,16,228,17,20.1,9.9,-999.9,8.4,13.3,20.2,330,1987-08-16,13.55,1102.65,516.9,3230.4,1067.05,205.3,2107.3
10084,SUMMERSIDE_A,1987,8,17,229,18.1,29.7,19,-999.9,0,12.8,24,330,1987-08-17,18.9,1121.55,516.9,3249.4,1085.95,205.3,2126.3
10085,SUMMERSIDE_A,1987,8,18,230,18,29.8,19,-999.9,0,16.8,23.1,330,1987-08-18,18.9,1140.45,516.9,3268.4,1104.85,205.3,2145.3
10086,SUMMERSIDE_A,1987,8,19,231,14.9,24.5,17,-999.9,0,12.8,16.3,330,1987-08-19,14.7,1155.15,516.9,3285.4,1119.55,205.3,2162.3
10087,SUMMERSIDE_A,1987,8,20,232,15.7,26,17.5,-999.9,0.4,17.5,18,330,1987-08-20,15.85,1171,517.3,3302.9,1135.4,205.7,2179.8
10088,SUMMERSIDE_A,1987,8,21,233,14.5,21.9,14.7,-999.9,0,10.5,15.5,330,1987-08-21,13.2,1184.2,517.3,3317.6,1148.6,205.7,2194.5
10089,SUMMERSIDE_A,1987,8,22,234,13.2,26.3,19.5,-999.9,11.2,24.3,15.1,330,1987-08-22,14.75,1198.95,528.5,3337.1,1163.35,216.9,2214
10090,SUMMERSIDE_A,1987,8,23,235,11.5,21.2,16.6,-999.9,1.8,24.5,11.2,330,1987-08-23,11.35,1210.3,530.3,3353.7,1174.7,218.7,2230.6
10091,SUMMERSIDE_A,1987,8,24,236,10.1,17.9,14.8,-999.9,0,21.3,8.5,330,1987-08-24,9,1219.3,530.3,3368.5,1183.7,218.7,2245.4
10092,SUMMERSIDE_A,1987,8,25,237,10.3,21,17.2,-999.9,1.6,23.4,10.3,330,1987-08-25,10.65,1229.95,531.9,3385.7,1194.35,220.3,2262.6
10093,SUMMERSIDE_A,1987,8,26,238,8.1,16.8,15.4,-999.9,0.2,14.7,9.5,330,1987-08-26,7.45,1237.4,532.1,3401.1,1201.8,220.5,2278
10094,SUMMERSIDE_A,1987,8,27,239,8.4,18,16.1,-999.9,0,9.2,10.2,330,1987-08-27,8.2,1245.6,532.1,3417.2,1210,220.5,2294.1
10095,SUMMERSIDE_A,1987,8,28,240,9,22.2,18.7,-999.9,0,11.9,10.7,330,1987-08-28,10.6,1256.2,532.1,3435.9,1220.6,220.5,2312.8
10096,SUMMERSIDE_A,1987,8,29,241,11.2,18.1,13.4,-999.9,3.6,11.7,12.9,330,1987-08-29,9.65,1265.85,535.7,3449.3,1230.25,224.1,2326.2
10097,SUMMERSIDE_A,1987,8,30,242,10.5,21.1,16.5,-999.9,0,12.1,13.1,330,1987-08-30,10.8,1276.65,535.7,3465.8,1241.05,224.1,2342.7
10098,SUMMERSIDE_A,1987,8,31,243,13.3,25.9,17.8,-999.9,0,22.1,15.6,330,1987-08-31,14.6,1291.25,535.7,3483.6,1255.65,224.1,2360.5
10099,SUMMERSIDE_A,1987,9,1,244,13.6,18.1,10.6,-999.9,11.8,23.8,15,330,1987-09-01,10.85,1302.1,547.5,3494.2,1266.5,235.9,2371.1
10100,SUMMERSIDE_A,1987,9,2,245,11.3,17.6,12.4,-999.9,0.2,20,11.9,330,1987-09-02,9.45,1311.55,547.7,3506.6,1275.95,236.1,2383.5
10101,SUMMERSIDE_A,1987,9,3,246,8.9,18.3,15,-999.9,0,19.2,9.7,330,1987-09-03,8.6,1320.15,547.7,3521.6,1284.55,236.1,2398.5
10102,SUMMERSIDE_A,1987,9,4,247,9,18.2,14.7,-999.9,0,17.1,9.4,330,1987-09-04,8.6,1328.75,547.7,3536.3,1293.15,236.1,2413.2
10103,SUMMERSIDE_A,1987,9,5,248,9.5,22.3,17.2,-999.9,0,16.8,11.5,330,1987-09-05,10.9,1339.65,547.7,3553.5,1304.05,236.1,2430.4
10104,SUMMERSIDE_A,1987,9,6,249,14.4,26.4,16.5,-999.9,0,24.7,16.4,330,1987-09-06,15.4,1355.05,547.7,3570,1319.45,236.1,2446.9
10105,SUMMERSIDE_A,1987,9,7,250,14.2,25.3,15.7,-999.9,0,21.8,17.7,330,1987-09-07,14.75,1369.8,547.7,3585.7,1334.2,236.1,2462.6
10106,SUMMERSIDE_A,1987,9,8,251,15.1,23.3,13.4,-999.9,0,16.9,19.2,330,1987-09-08,14.2,1384,547.7,3599.1,1348.4,236.1,2476
10107,SUMMERSIDE_A,1987,9,9,252,14.4,16.8,7.2,-999.9,52.4,18.8,17,330,1987-09-09,10.6,1394.6,600.1,3606.3,1359,288.5,2483.2
10108,SUMMERSIDE_A,1987,9,10,253,14.5,17.4,7.8,-999.9,6,26.6,16.6,330,1987-09-10,10.95,1405.55,606.1,3614.1,1369.95,294.5,2491
10109,SUMMERSIDE_A,1987,9,11,254,13.9,18.3,9.5,-999.9,0,9.7,14.9,330,1987-09-11,11.1,1416.65,606.1,3623.6,1381.05,294.5,2500.5
10110,SUMMERSIDE_A,1987,9,12,255,13.4,20,11.5,-999.9,0,4.7,14.7,330,1987-09-12,11.7,1428.35,606.1,3635.1,1392.75,294.5,2512
10111,SUMMERSIDE_A,1987,9,13,256,14.4,20.1,10.6,-999.9,1.6,9.5,15.8,330,1987-09-13,12.25,1440.6,607.7,3645.7,1405,296.1,2522.6
10112,SUMMERSIDE_A,1987,9,14,257,14,19.2,10,-999.9,28.4,23.7,17.1,330,1987-09-14,11.6,1452.2,636.1,3655.7,1416.6,324.5,2532.6
10113,SUMMERSIDE_A,1987,9,15,258,12.5,21,12.7,-999.9,0,15.3,14.6,330,1987-09-15,11.75,1463.95,636.1,3668.4,1428.35,324.5,2545.3
10114,SUMMERSIDE_A,1987,9,16,259,11.1,19.9,12.8,-999.9,0,14.5,12.6,330,1987-09-16,10.5,1474.45,636.1,3681.2,1438.85,324.5,2558.1
10115,SUMMERSIDE_A,1987,9,17,260,11,15.9,9.4,-999.9,3.8,14.3,12.1,330,1987-09-17,8.45,1482.9,639.9,3690.6,1447.3,328.3,2567.5
10116,SUMMERSIDE_A,1987,9,18,261,10,13.8,8.2,-999.9,2.8,26.2,11.7,330,1987-09-18,6.9,1489.8,642.7,3698.8,1454.2,331.1,2575.7
10117,SUMMERSIDE_A,1987,9,19,262,10.8,14.6,8.1,-999.9,0,22.7,11.5,330,1987-09-19,7.7,1497.5,642.7,3706.9,1461.9,331.1,2583.8
10118,SUMMERSIDE_A,1987,9,20,263,11.5,15,7.7,-999.9,0.2,16.4,13,330,1987-09-20,8.25,1505.75,642.9,3714.6,1470.15,331.3,2591.5
10119,SUMMERSIDE_A,1987,9,21,264,12.1,14.3,6.1,-999.9,21.2,19.3,12.5,330,1987-09-21,8.2,1513.95,664.1,3720.7,1478.35,352.5,2597.6
10120,SUMMERSIDE_A,1987,9,22,265,11.8,14.6,6.8,-999.9,12.4,18.1,13.7,330,1987-09-22,8.2,1522.15,676.5,3727.5,1486.55,364.9,2604.4
10121,SUMMERSIDE_A,1987,9,23,266,11.2,15.2,8,-999.9,0.6,12.8,13.6,330,1987-09-23,8.2,1530.35,677.1,3735.5,1494.75,365.5,2612.4
10122,SUMMERSIDE_A,1987,9,24,267,5.9,16.3,12.7,-999.9,0,18,9,330,1987-09-24,6.1,1536.45,677.1,3748.2,1500.85,365.5,2625.1
10123,SUMMERSIDE_A,1987,9,25,268,5.7,13,10.5,-999.9,0,14.1,7.6,330,1987-09-25,4.35,1540.8,677.1,3758.7,1505.2,365.5,2635.6
10124,SUMMERSIDE_A,1987,9,26,269,4.2,13.5,11.8,-999.9,1.6,22.6,7.8,330,1987-09-26,3.85,1544.65,678.7,3770.5,1509.05,367.1,2647.4
10125,SUMMERSIDE_A,1987,9,27,270,3.5,10.5,10.1,-999.9,0.6,22.3,6.6,330,1987-09-27,2,1546.65,679.3,3780.6,1511.05,367.7,2657.5
10126,SUMMERSIDE_A,1987,9,28,271,2.2,16.2,14.1,-999.9,0,19.4,8,330,1987-09-28,4.2,1550.85,679.3,3794.7,1515.25,367.7,2671.6
10127,SUMMERSIDE_A,1987,9,29,272,12.4,22,11.5,-999.9,0,23.1,15.7,330,1987-09-29,12.2,1563.05,679.3,3806.2,1527.45,367.7,2683.1
10128,SUMMERSIDE_A,1987,9,30,273,14,21.7,10.2,-999.9,0,30.3,15.8,330,1987-09-30,12.85,1575.9,679.3,3816.4,1540.3,367.7,2693.3
10129,SUMMERSIDE_A,1987,10,1,274,10.6,19.3,10.7,-999.9,35,18.2,15.8,330,1987-10-01,9.95,1585.85,714.3,3827.1,1550.25,402.7,2704
10130,SUMMERSIDE_A,1987,10,2,275,8.3,15.9,9.9,-999.9,4,26.1,10.2,330,1987-10-02,7.1,1592.95,718.3,3837,1557.35,406.7,2713.9
10131,SUMMERSIDE_A,1987,10,3,276,9.9,17.7,9.9,-999.9,27.4,20.1,13.5,330,1987-10-03,8.8,1601.75,745.7,3846.9,1566.15,434.1,2723.8
10132,SUMMERSIDE_A,1987,10,4,277,10.3,20.5,11.2,-999.9,32.2,21.6,15.6,330,1987-10-04,10.4,1612.15,777.9,3858.1,1576.55,466.3,2735
10133,SUMMERSIDE_A,1987,10,5,278,7.4,13.6,8.6,-999.9,0,28.8,9.8,330,1987-10-05,5.5,1617.65,777.9,3866.7,1582.05,466.3,2743.6
10134,SUMMERSIDE_A,1987,10,6,279,6.8,18,11.4,-999.9,0,8.4,10.9,330,1987-10-06,7.4,1625.05,777.9,3878.1,1589.45,466.3,2755
10135,SUMMERSIDE_A,1987,10,7,280,9.3,16.6,9.1,-999.9,0,15.4,11.7,330,1987-10-07,7.95,1633,777.9,3887.2,1597.4,466.3,2764.1
10136,SUMMERSIDE_A,1987,10,8,281,9.5,15.7,8.3,-999.9,1.6,21,13.5,330,1987-10-08,7.6,1640.6,779.5,3895.5,1605,467.9,2772.4
10137,SUMMERSIDE_A,1987,10,9,282,6.3,10.4,6.6,-999.9,0,24,7.1,330,1987-10-09,3.35,1643.95,779.5,3902.1,1608.35,467.9,2779
10138,SUMMERSIDE_A,1987,10,10,283,3.5,16.7,11.8,-999.9,0,26.3,7.8,330,1987-10-10,5.1,1649.05,779.5,3913.9,1613.45,467.9,2790.8
10139,SUMMERSIDE_A,1987,10,11,284,1.4,7.5,7.9,-999.9,0,8.4,5.1,330,1987-10-11,0,1649.05,779.5,3921.8,1613.45,467.9,2798.7
10140,SUMMERSIDE_A,1987,10,12,285,0.4,8.3,8.9,-999.9,0,12.8,4.9,330,1987-10-12,0,1649.05,779.5,3930.7,1613.45,467.9,2807.6
10141,SUMMERSIDE_A,1987,10,13,286,1.1,8.7,8.6,-999.9,0,12,5.9,330,1987-10-13,0,1649.05,779.5,3939.3,1613.45,467.9,2816.2
10142,SUMMERSIDE_A,1987,10,14,287,0.5,11,9.9,-999.9,0,14.8,5.9,330,1987-10-14,0.75,1649.8,779.5,3949.2,1614.2,467.9,2826.1
10143,SUMMERSIDE_A,1987,10,15,288,4.1,15.8,10.3,-999.9,0,23.3,7.9,330,1987-10-15,4.95,1654.75,779.5,3959.5,1619.15,467.9,2836.4
10144,SUMMERSIDE_A,1987,10,16,289,2.9,9.4,7.6,-999.9,0,12,6.8,330,1987-10-16,1.15,1655.9,779.5,3967.1,1620.3,467.9,2844
10145,SUMMERSIDE_A,1987,10,17,290,3.9,12.9,8.8,-999.9,0,15.7,6.9,330,1987-10-17,3.4,1659.3,779.5,3975.9,1623.7,467.9,2852.8
10146,SUMMERSIDE_A,1987,10,18,291,7.1,14.1,7.7,-999.9,0.6,20.6,11,330,1987-10-18,5.6,1664.9,780.1,3983.6,1629.3,468.5,2860.5
10147,SUMMERSIDE_A,1987,10,19,292,6.1,14.5,8.3,-999.9,0,10.9,10.7,330,1987-10-19,5.3,1670.2,780.1,3991.9,1634.6,468.5,2868.8
10148,SUMMERSIDE_A,1987,10,20,293,6.2,15.9,8.8,-999.9,0,11.4,9.9,330,1987-10-20,6.05,1676.25,780.1,4000.7,1640.65,468.5,2877.6
10149,SUMMERSIDE_A,1987,10,21,294,8.6,15.2,7.1,-999.9,0.6,17.5,11.8,330,1987-10-21,6.9,1683.15,780.7,4007.8,1647.55,469.1,2884.7
10150,SUMMERSIDE_A,1987,10,22,295,1.5,12.5,9.1,-999.9,2.8,22.1,8.6,330,1987-10-22,2,1685.15,783.5,4016.9,1649.55,471.9,2893.8
10151,SUMMERSIDE_A,1987,10,23,296,-0.9,6.7,7.5,-999.9,0,17.5,4.5,330,1987-10-23,0,1685.15,783.5,4024.4,1649.55,471.9,2901.3
10152,SUMMERSIDE_A,1987,10,24,297,3.4,11.8,7.7,-999.9,0.2,11.2,8.9,330,1987-10-24,2.6,1687.75,783.7,4032.1,1652.15,472.1,2909
10153,SUMMERSIDE_A,1987,10,25,298,3.7,16,9.2,-999.9,6.8,26.8,10.3,330,1987-10-25,4.85,1692.6,790.5,4041.3,1657,478.9,2918.2
10154,SUMMERSIDE_A,1987,10,26,299,2.4,11,7.6,-999.9,0,18.3,7.2,330,1987-10-26,1.7,1694.3,790.5,4048.9,1658.7,478.9,2925.8
10155,SUMMERSIDE_A,1987,10,27,300,0.8,10.8,8.1,-999.9,0,10.2,6,330,1987-10-27,0.8,1695.1,790.5,4057,1659.5,478.9,2933.9
10156,SUMMERSIDE_A,1987,10,28,301,3.4,15.2,8.7,-999.9,6.8,24,9.3,330,1987-10-28,4.3,1699.4,797.3,4065.7,1663.8,485.7,2942.6
10157,SUMMERSIDE_A,1987,10,29,302,5.9,16.4,8.1,-999.9,19.8,21.4,12.4,330,1987-10-29,6.15,1705.55,817.1,4073.8,1669.95,505.5,2950.7
10158,SUMMERSIDE_A,1987,10,30,303,3.4,7.9,5.2,-999.9,0,19.2,6.4,330,1987-10-30,0.65,1706.2,817.1,4079,1670.6,505.5,2955.9
10159,SUMMERSIDE_A,1987,10,31,304,1.5,9,6.6,-999.9,3,10.2,7.3,330,1987-10-31,0.25,1706.45,820.1,4085.6,1670.85,508.5,2962.5
10160,SUMMERSIDE_A,1987,11,1,305,-0.2,4.7,5.3,-999.9,0,17.5,4.7,330,1987-11-01,0,1706.45,820.1,4090.9,1670.85,508.5,2967.8
10161,SUMMERSIDE_A,1987,11,2,306,-1.7,2.6,4.9,-999.9,0,17.3,4.1,330,1987-11-02,0,1706.45,820.1,4095.8,1670.85,508.5,2972.7
10162,SUMMERSIDE_A,1987,11,3,307,0.2,7.5,6.3,-999.9,4.6,19.5,6.4,330,1987-11-03,0,1706.45,824.7,4102.1,1670.85,513.1,2979
10163,SUMMERSIDE_A,1987,11,4,308,4.7,8.7,4.6,-999.9,6.4,8.7,8.3,330,1987-11-04,1.7,1708.15,831.1,4106.7,1672.55,519.5,2983.6
10164,SUMMERSIDE_A,1987,11,5,309,4.1,13.7,7,-999.9,3.4,23.2,10.3,330,1987-11-05,3.9,1712.05,834.5,4113.7,1676.45,522.9,2990.6
10165,SUMMERSIDE_A,1987,11,6,310,-1.5,4.6,5.5,-999.9,0,27,4.3,330,1987-11-06,0,1712.05,834.5,4119.2,1676.45,522.9,2996.1
10166,SUMMERSIDE_A,1987,11,7,311,-4.6,-0.9,4.2,-999.9,0,34,2.9,330,1987-11-07,0,1712.05,834.5,4123.4,1676.45,522.9,3000.3
10167,SUMMERSIDE_A,1987,11,8,312,-2.9,6.3,6.6,-999.9,0,34.8,4.2,330,1987-11-08,0,1712.05,834.5,4130,1676.45,522.9,3006.9
10168,SUMMERSIDE_A,1987,11,9,313,-0.9,4.1,4.8,-999.9,8.8,9.8,6.2,330,1987-11-09,0,1712.05,843.3,4134.8,1676.45,531.7,3011.7
10169,SUMMERSIDE_A,1987,11,10,314,-2.5,-0.7,2.8,-999.9,0,14.8,3.9,330,1987-11-10,0,1712.05,843.3,4137.6,1676.45,531.7,3014.5
10170,SUMMERSIDE_A,1987,11,11,315,-1.2,2.4,3.9,-999.9,0,23.9,4.5,330,1987-11-11,0,1712.05,843.3,4141.5,1676.45,531.7,3018.4
10171,SUMMERSIDE_A,1987,11,12,316,-0.6,3.1,3.9,-999.9,31,53.8,6,330,1987-11-12,0,1712.05,874.3,4145.4,1676.45,562.7,3022.3
10172,SUMMERSIDE_A,1987,11,13,317,-1.3,1.4,3.3,-999.9,0.2,20.8,5.3,330,1987-11-13,0,1712.05,874.5,4148.7,1676.45,562.9,3025.6
10173,SUMMERSIDE_A,1987,11,14,318,-2.1,3.5,4.7,-999.9,3.6,12.6,5.9,330,1987-11-14,0,1712.05,878.1,4153.4,1676.45,566.5,3030.3
10174,SUMMERSIDE_A,1987,11,15,319,-4.8,2.7,5.4,-999.9,0,20.8,3.8,330,1987-11-15,0,1712.05,878.1,4158.8,1676.45,566.5,3035.7
10175,SUMMERSIDE_A,1987,11,16,320,-6.3,-2.1,4,-999.9,0,11.1,3.1,330,1987-11-16,0,1712.05,878.1,4162.8,1676.45,566.5,3039.7
10176,SUMMERSIDE_A,1987,11,17,321,-5.7,6.6,6.8,-999.9,0,19.9,5,330,1987-11-17,0,1712.05,878.1,4169.6,1676.45,566.5,3046.5
10177,SUMMERSIDE_A,1987,11,18,322,5.5,13,5.2,-999.9,0.2,27.5,10.7,330,1987-11-18,4.25,1716.3,878.3,4174.8,1680.7,566.7,3051.7
10178,SUMMERSIDE_A,1987,11,19,323,-0.2,8.1,5.4,-999.9,0,14.3,5.7,330,1987-11-19,0,1716.3,878.3,4180.2,1680.7,566.7,3057.1
10179,SUMMERSIDE_A,1987,11,20,324,-0.2,5.9,4.6,-999.9,22,18.1,7,330,1987-11-20,0,1716.3,900.3,4184.8,1680.7,588.7,3061.7
10180,SUMMERSIDE_A,1987,11,21,325,-2.6,4.6,4.9,-999.9,20.7,17.6,6.2,330,1987-11-21,0,1716.3,921,4189.7,1680.7,609.4,3066.6
10181,SUMMERSIDE_A,1987,11,22,326,-5.1,-2.1,3.1,-999.9,1.8,17.5,4.1,330,1987-11-22,0,1716.3,922.8,4192.8,1680.7,611.2,3069.7
10182,SUMMERSIDE_A,1987,11,23,327,-5.3,-0.1,4.1,-999.9,0,14.6,3.9,330,1987-11-23,0,1716.3,922.8,4196.9,1680.7,611.2,3073.8
10183,SUMMERSIDE_A,1987,11,24,328,-2.3,4,4.5,-999.9,0,19.4,5.9,330,1987-11-24,0,1716.3,922.8,4201.4,1680.7,611.2,3078.3
10184,SUMMERSIDE_A,1987,11,25,329,-0.8,3.7,3.7,-999.9,0,13.5,6.1,330,1987-11-25,0,1716.3,922.8,4205.1,1680.7,611.2,3082
10185,SUMMERSIDE_A,1987,11,26,330,-2.5,-0.3,2.6,-999.9,0,23.6,3.8,330,1987-11-26,0,1716.3,922.8,4207.7,1680.7,611.2,3084.6
10186,SUMMERSIDE_A,1987,11,27,331,-3.7,1.5,3.9,-999.9,0,15.6,4.1,330,1987-11-27,0,1716.3,922.8,4211.6,1680.7,611.2,3088.5
10187,SUMMERSIDE_A,1987,11,28,332,-5.2,0.9,4.2,-999.9,0,12.5,4.2,330,1987-11-28,0,1716.3,922.8,4215.8,1680.7,611.2,3092.7
10188,SUMMERSIDE_A,1987,11,29,333,-5,1.3,4.2,-999.9,0,9.2,4.5,330,1987-11-29,0,1716.3,922.8,4220,1680.7,611.2,3096.9
10189,SUMMERSIDE_A,1987,11,30,334,-0.1,11.1,5.6,-999.9,0,22.2,7.8,330,1987-11-30,0.5,1716.8,922.8,4225.6,1681.2,611.2,3102.5
10190,SUMMERSIDE_A,1987,12,1,335,4,12.2,4.8,-999.9,22.2,32.5,10,330,1987-12-01,3.1,1719.9,945,4230.4,0,0,0
10191,SUMMERSIDE_A,1987,12,2,336,-0.3,4.5,3.6,-999.9,0,24,5.5,330,1987-12-02,0,1719.9,945,4234,0,0,0
10192,SUMMERSIDE_A,1987,12,3,337,-3.7,0.6,3.4,-999.9,0.8,32.6,3.8,330,1987-12-03,0,1719.9,945.8,4237.4,0,0,0
10193,SUMMERSIDE_A,1987,12,4,338,-6.3,0.5,4.2,-999.9,0,15.2,3.2,330,1987-12-04,0,1719.9,945.8,4241.6,0,0,0
10194,SUMMERSIDE_A,1987,12,5,339,-2.3,0.2,2.6,-999.9,22.2,29.8,5.3,330,1987-12-05,0,1719.9,968,4244.2,0,0,0
10195,SUMMERSIDE_A,1987,12,6,340,-0.2,0.8,1.6,-999.9,14.8,26,6,330,1987-12-06,0,1719.9,982.8,4245.8,0,0,0
10196,SUMMERSIDE_A,1987,12,7,341,-3.5,0.7,3.3,-999.9,0,26.7,4,330,1987-12-07,0,1719.9,982.8,4249.1,0,0,0
10197,SUMMERSIDE_A,1987,12,8,342,-5.1,1.3,4,-999.9,0,17.5,3.5,330,1987-12-08,0,1719.9,982.8,4253.1,0,0,0
10198,SUMMERSIDE_A,1987,12,9,343,-4.6,1.5,3.9,-999.9,0,11.1,4.3,330,1987-12-09,0,1719.9,982.8,4257,0,0,0
10199,SUMMERSIDE_A,1987,12,10,344,-3.2,0.5,3,-999.9,0,3,4.9,330,1987-12-10,0,1719.9,982.8,4260,0,0,0
10200,SUMMERSIDE_A,1987,12,11,345,-0.7,1.1,2.1,-999.9,10.6,19,5.5,330,1987-12-11,0,1719.9,993.4,4262.1,0,0,0
10201,SUMMERSIDE_A,1987,12,12,346,-0.3,0.4,1.3,-999.9,17.8,45.5,5.9,330,1987-12-12,0,1719.9,1011.2,4263.4,0,0,0
10202,SUMMERSIDE_A,1987,12,13,347,-3.1,0.2,2.8,-999.9,4,36.2,5,330,1987-12-13,0,1719.9,1015.2,4266.2,0,0,0
10203,SUMMERSIDE_A,1987,12,14,348,-4.2,-1.4,2.6,-999.9,0,25.3,4.1,330,1987-12-14,0,1719.9,1015.2,4268.8,0,0,0
10204,SUMMERSIDE_A,1987,12,15,349,-5.2,-2.2,2.7,-999.9,0,17.3,3.8,330,1987-12-15,0,1719.9,1015.2,4271.5,0,0,0
10205,SUMMERSIDE_A,1987,12,16,350,-4.9,-0.2,3.3,-999.9,28.6,37.2,4.6,330,1987-12-16,0,1719.9,1043.8,4274.8,0,0,0
10206,SUMMERSIDE_A,1987,12,17,351,-3.3,-1.1,2.3,-999.9,16.4,52.3,4.6,330,1987-12-17,0,1719.9,1060.2,4277.1,0,0,0
10207,SUMMERSIDE_A,1987,12,18,352,-12.3,-2.9,4.7,-999.9,4.6,25.6,2.8,330,1987-12-18,0,1719.9,1064.8,4281.8,0,0,0
10208,SUMMERSIDE_A,1987,12,19,353,-14.2,-6.9,4.1,-999.9,0,9.6,2.2,330,1987-12-19,0,1719.9,1064.8,4285.9,0,0,0
10209,SUMMERSIDE_A,1987,12,20,354,-11,-4,4,-999.9,1.4,7,2.9,330,1987-12-20,0,1719.9,1066.2,4289.9,0,0,0
10210,SUMMERSIDE_A,1987,12,21,355,-4.1,0.8,3.4,-999.9,8,20,5,330,1987-12-21,0,1719.9,1074.2,4293.3,0,0,0
10211,SUMMERSIDE_A,1987,12,22,356,-8.1,-0.4,4.2,-999.9,0,15.3,3.7,330,1987-12-22,0,1719.9,1074.2,4297.5,0,0,0
10212,SUMMERSIDE_A,1987,12,23,357,-7.1,-0.2,4,-999.9,0.2,8.1,4,330,1987-12-23,0,1719.9,1074.4,4301.5,0,0,0
10213,SUMMERSIDE_A,1987,12,24,358,-10.1,-3.3,4,-999.9,0,12.2,3,330,1987-12-24,0,1719.9,1074.4,4305.5,0,0,0
10214,SUMMERSIDE_A,1987,12,25,359,-12.9,-3.9,4.6,-999.9,10.8,10.2,2.7,330,1987-12-25,0,1719.9,1085.2,4310.1,0,0,0
10215,SUMMERSIDE_A,1987,12,26,360,-13.5,-2.6,5.1,-999.9,3.4,18.3,2.8,330,1987-12-26,0,1719.9,1088.6,4315.2,0,0,0
10216,SUMMERSIDE_A,1987,12,27,361,-15.2,-5.5,4.8,-999.9,1.2,14.8,2.2,330,1987-12-27,0,1719.9,1089.8,4320,0,0,0
10217,SUMMERSIDE_A,1987,12,28,362,-15.4,-6.6,4.6,-999.9,0.6,28.7,2,330,1987-12-28,0,1719.9,1090.4,4324.6,0,0,0
10218,SUMMERSIDE_A,1987,12,29,363,-17.4,-6.6,5.1,-999.9,9.4,21.8,1.9,330,1987-12-29,0,1719.9,1099.8,4329.7,0,0,0
10219,SUMMERSIDE_A,1987,12,30,364,-10.8,-6.8,3.1,-999.9,8.4,41.6,2.8,330,1987-12-30,0,1719.9,1108.2,4332.8,0,0,0
10220,SUMMERSIDE_A,1987,12,31,365,-10.8,-3,4.4,-999.9,0,22.9,2.6,330,1987-12-31,0,1719.9,1108.2,4337.2,0,0,0
10221,SUMMERSIDE_A,1988,1,1,1,-3.3,4,4.3,-999.9,0,22.3,5.5,330,1988-01-01,0,0,0,4.3,0,0,0
10222,SUMMERSIDE_A,1988,1,2,2,-12.3,0,5.6,-999.9,0,27.8,2.5,330,1988-01-02,0,0,0,9.9,0,0,0
10223,SUMMERSIDE_A,1988,1,3,3,-12.2,-4.3,4.5,-999.9,0,16.8,2.2,330,1988-01-03,0,0,0,14.4,0,0,0
10224,SUMMERSIDE_A,1988,1,4,4,-9.2,-1.9,4.3,-999.9,6.5,17.5,3.4,330,1988-01-04,0,0,6.5,18.7,0,0,0
10225,SUMMERSIDE_A,1988,1,5,5,-15.2,-2.8,5.7,-999.9,0.6,48.4,2.5,330,1988-01-05,0,0,7.1,24.4,0,0,0
10226,SUMMERSIDE_A,1988,1,6,6,-20.2,-14.6,3.9,-999.9,0,48.5,0.9,330,1988-01-06,0,0,7.1,28.3,0,0,0
10227,SUMMERSIDE_A,1988,1,7,7,-17.4,-11.8,3.9,-999.9,0,25.3,1.2,330,1988-01-07,0,0,7.1,32.2,0,0,0
10228,SUMMERSIDE_A,1988,1,8,8,-20.4,-11.2,5,-999.9,0,7,1.3,330,1988-01-08,0,0,7.1,37.2,0,0,0
10229,SUMMERSIDE_A,1988,1,9,9,-12.7,-2.2,5.4,-999.9,11.4,19.9,3.1,330,1988-01-09,0,0,18.5,42.6,0,0,0
10230,SUMMERSIDE_A,1988,1,10,10,-17.5,-7.5,5.3,-999.9,0,15.7,1.8,330,1988-01-10,0,0,18.5,47.9,0,0,0
10231,SUMMERSIDE_A,1988,1,11,11,-16.3,-4.8,5.8,-999.9,0,18.5,2,330,1988-01-11,0,0,18.5,53.7,0,0,0
10232,SUMMERSIDE_A,1988,1,12,12,-10.3,-2.3,4.9,-999.9,0,15.6,2.9,330,1988-01-12,0,0,18.5,58.6,0,0,0
10233,SUMMERSIDE_A,1988,1,13,13,-8.2,4.1,6.1,-999.9,0.4,29.5,4.5,330,1988-01-13,0,0,18.9,64.7,0,0,0
